time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU,MTS FG,MTS BG,RAM,EMC,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp AUX,Temp CPU,Temp GPU,Temp thermal,power cur,power avg
2021-06-14 21:07:15.857780,0:05:31.560000,OFF,MODE_15W_6CORE,22,29,24,19,20,20,15,0,0,1316828,1316828,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2744,2676
2021-06-14 21:07:16.379888,0:05:32.090000,OFF,MODE_15W_6CORE,15,14,18,17,18,20,0,0,0,1317508,1317508,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.5,28.0,28.45,2703,2676
2021-06-14 21:07:16.928194,0:05:32.630000,OFF,MODE_15W_6CORE,11,11,5,9,11,13,0,0,0,1317008,1317008,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.5,28.0,28.45,2498,2674
2021-06-14 21:07:17.446053,0:05:33.150000,OFF,MODE_15W_6CORE,13,14,15,18,15,11,0,0,0,1316336,1316336,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2334,2670
2021-06-14 21:07:17.977231,0:05:33.680000,OFF,MODE_15W_6CORE,23,18,15,19,22,16,0,0,0,1315864,1315864,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2457,2668
2021-06-14 21:07:18.505365,0:05:34.210000,OFF,MODE_15W_6CORE,16,22,17,16,15,14,0,0,0,1317068,1317068,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2662,2667
2021-06-14 21:07:19.036794,0:05:34.740000,OFF,MODE_15W_6CORE,16,11,7,8,13,11,0,0,0,1316692,1316692,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2539,2666
2021-06-14 21:07:19.548545,0:05:35.250000,OFF,MODE_15W_6CORE,17,7,13,5,10,15,0,0,0,1316160,1316160,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2293,2662
2021-06-14 21:07:20.099761,0:05:35.810000,OFF,MODE_15W_6CORE,16,18,21,14,15,18,0,0,0,1316864,1316864,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.0,28.0,28.45,2416,2659
2021-06-14 21:07:20.645742,0:05:36.350000,OFF,MODE_15W_6CORE,15,18,14,12,29,15,0,0,0,1317604,1317604,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2662,2659
2021-06-14 21:07:21.183648,0:05:36.890000,OFF,MODE_15W_6CORE,17,11,11,18,7,13,0,0,0,1317372,1317372,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2580,2658
2021-06-14 21:07:21.719228,0:05:37.430000,OFF,MODE_15W_6CORE,12,16,13,11,9,7,0,0,0,1317068,1317068,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2375,2655
2021-06-14 21:07:22.241557,0:05:37.950000,OFF,MODE_15W_6CORE,18,18,20,16,14,16,0,0,0,1316264,1316264,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.5,28.45,2416,2653
2021-06-14 21:07:22.783045,0:05:38.490000,OFF,MODE_15W_6CORE,7,22,18,20,22,17,0,0,0,1316912,1316912,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.65,2621,2652
2021-06-14 21:07:23.299698,0:05:39.010000,OFF,MODE_15W_6CORE,17,15,12,5,14,14,0,0,0,1317004,1317004,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.65,2580,2652
2021-06-14 21:07:23.809565,0:05:39.520000,OFF,MODE_15W_6CORE,9,12,4,16,15,17,0,0,0,1316960,1316960,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.5,28.6,2375,2649
2021-06-14 21:07:24.346351,0:05:40.050000,OFF,MODE_15W_6CORE,15,11,9,13,17,13,0,0,0,1316424,1316424,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.6,2334,2646
2021-06-14 21:07:24.886632,0:05:40.590000,OFF,MODE_15W_6CORE,18,18,20,20,24,20,0,0,0,1316548,1316548,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2621,2645
2021-06-14 21:07:25.422259,0:05:41.130000,OFF,MODE_15W_6CORE,13,15,12,11,14,16,0,0,0,1316972,1316972,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2539,2644
2021-06-14 21:07:25.945651,0:05:41.650000,OFF,MODE_15W_6CORE,14,11,11,16,15,7,0,0,0,1317444,1317444,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2416,2642
2021-06-14 21:07:26.479527,0:05:42.190000,OFF,MODE_15W_6CORE,12,9,8,13,16,15,0,0,0,1316516,1316516,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2334,2639
2021-06-14 21:07:27.008322,0:05:42.720000,OFF,MODE_15W_6CORE,21,18,13,16,30,13,0,0,0,1316404,1316404,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.5,28.45,2621,2639
2021-06-14 21:07:27.548491,0:05:43.250000,OFF,MODE_15W_6CORE,19,20,11,9,16,9,0,0,0,1316780,1316780,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2621,2639
2021-06-14 21:07:28.076668,0:05:43.780000,OFF,MODE_15W_6CORE,8,15,13,14,11,13,0,0,0,1316932,1316932,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.5,28.45,2498,2637
2021-06-14 21:07:28.612374,0:05:44.320000,OFF,MODE_15W_6CORE,11,12,9,13,18,7,0,0,0,1316492,1316492,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.5,28.95,2252,2634
